EVENT_DATE|SEASON|EVENT_TYPE|HOME_TEAM|HOME_TEAM_SCORE|AWAY_TEAM|AWAY_TEAM_SCORE|RESULT|EVENT_NUMBER_BY_TYPE
2017-01-01|2016.0|College Basketball|San Diego State|62.0|New Mexico|68.0|L|7.0
2017-01-10|2016.0|College Basketball|San Diego State|76.0||61.0|W|8.0
2017-01-14|2016.0|College Basketball|San Diego State|74.0|Utah State|55.0|W|9.0
2017-01-28|2016.0|College Basketball|San Diego State|77.0|Colorado State|78.0|L|10.0
2017-01-31|2016.0|College Basketball|San Diego State|77.0|Wyoming|68.0|W|11.0
2017-02-12|2016.0|College Basketball|San Diego State|70.0|Nevada|56.0|W|12.0
2017-02-19|2016.0|College Basketball|San Diego State|77.0|UNLV|64.0|W|13.0
2017-02-22|2016.0|College Basketball|San Diego State|55.0|Fresno State|63.0|L|14.0
2017-03-01|2016.0|College Basketball|San Diego State|51.0|Air Force|38.0|W|15.0
2017-03-08|2016.0|College Basketball|San Diego State|62.0|UNLV|52.0|W|16.0
2017-11-17|2017.0|College Basketball|San Diego State|83.0|McNeese|52.0|W|1.0
2017-11-20|2017.0|College Basketball|San Diego State|94.0|E Illinois|63.0|W|2.0
2017-11-24|2017.0|College Basketball|San Diego State|75.0|Georgia|68.0|W|3.0
2017-11-26|2017.0|College Basketball|San Diego State|86.0|Washington St|93.0|L|4.0
2017-12-03|2017.0|College Basketball|San Diego State|75.0|Bradley|52.0|W|5.0
2017-12-09|2017.0|College Basketball|San Diego State|62.0|Cal|63.0|L|6.0
2017-12-21|2017.0|College Basketball|San Diego State|72.0|Gonzaga|70.0|W|7.0
2017-12-30|2017.0|College Basketball|San Diego State|79.0|Utah State|59.0|W|8.0
2018-01-09|2017.0|College Basketball|San Diego State|85.0||49.0|W|9.0
2014-11-16|2014.0|College Basketball|San Francisco|91.0|S Carolina St|52.0|W|1.0
2014-11-30|2014.0|College Basketball|San Francisco|76.0|Montana|57.0|W|2.0
2014-12-07|2014.0|College Basketball|San Francisco|85.0|Houston Baptist|54.0|W|3.0
2014-12-11|2014.0|College Basketball|San Francisco|76.0|E Washington|81.0|L|4.0
2014-12-15|2014.0|College Basketball|San Francisco|71.0|Cal Poly|78.0|L|5.0
2014-12-18|2014.0|College Basketball|San Francisco|77.0||40.0|W|6.0
2015-01-01|2014.0|College Basketball|San Francisco|56.0|San Diego|57.0|L|7.0
2015-01-03|2014.0|College Basketball|San Francisco|68.0|BYU|99.0|L|8.0
2015-01-22|2014.0|College Basketball|San Francisco|71.0|Pepperdine|59.0|W|9.0
2015-01-24|2014.0|College Basketball|San Francisco|69.0|Loyola Mary|70.0|L|10.0
2015-02-05|2014.0|College Basketball|San Francisco|57.0|Portland|69.0|L|11.0
2015-02-07|2014.0|College Basketball|San Francisco|70.0|Gonzaga|81.0|L|12.0
2015-02-12|2014.0|College Basketball|San Francisco|69.0|Santa Clara|62.0|W|13.0
2015-02-26|2014.0|College Basketball|San Francisco|53.0|Saint Mary's|84.0|L|14.0
2015-02-28|2014.0|College Basketball|San Francisco|65.0|Pacific|55.0|W|15.0
2015-11-16|2015.0|College Basketball|San Francisco|80.0|Rice|54.0|W|1.0
2015-11-21|2015.0|College Basketball|San Francisco|58.0|UC Riverside|57.0|W|2.0
2015-11-25|2015.0|College Basketball|San Francisco|61.0|UCSB|68.0|L|3.0
2015-11-29|2015.0|College Basketball|San Francisco|67.0|Delaware State|47.0|W|4.0
2015-12-01|2015.0|College Basketball|San Francisco|77.0|E Washington|81.0|L|5.0
2015-12-07|2015.0|College Basketball|San Francisco|65.0|CSU Northridge|61.0|W|6.0
2015-12-18|2015.0|College Basketball|San Francisco|96.0|Coppin State|93.0|W|7.0
2015-12-23|2015.0|College Basketball|San Francisco|89.0|Pacific|76.0|W|8.0
2015-12-31|2015.0|College Basketball|San Francisco|107.0|Portland|95.0|W|9.0
2016-01-02|2015.0|College Basketball|San Francisco|94.0|Gonzaga|102.0|L|10.0
2016-01-14|2015.0|College Basketball|San Francisco|83.0|Loyola Mary|87.0|L|11.0
2016-01-16|2015.0|College Basketball|San Francisco|84.0|Pepperdine|98.0|L|12.0
2016-02-06|2015.0|College Basketball|San Francisco|89.0|Santa Clara|86.0|W|13.0
2016-02-11|2015.0|College Basketball|San Francisco|89.0|BYU|114.0|L|14.0
2016-02-13|2015.0|College Basketball|San Francisco|68.0|San Diego|51.0|W|15.0
2016-02-27|2015.0|College Basketball|San Francisco|72.0|Saint Mary's|84.0|L|16.0
2016-11-11|2016.0|College Basketball|San Francisco|82.0|UIC|80.0|W|1.0
2016-11-23|2016.0|College Basketball|San Francisco|79.0|Troy|67.0|W|2.0
2016-11-30|2016.0|College Basketball|San Francisco|78.0|Alcorn State|65.0|W|3.0
2016-12-02|2016.0|College Basketball|San Francisco|82.0|Lamar|63.0|W|4.0
2016-12-16|2016.0|College Basketball|San Francisco|78.0||82.0|L|5.0
2016-12-19|2016.0|College Basketball|San Francisco|86.0|Abil Christian|51.0|W|6.0
2016-12-29|2016.0|College Basketball|San Francisco|80.0|San Diego|74.0|W|7.0
2017-01-05|2016.0|College Basketball|San Francisco|80.0|Gonzaga|95.0|L|8.0
2017-01-07|2016.0|College Basketball|San Francisco|52.0|Saint Mary's|63.0|L|9.0
2017-01-14|2016.0|College Basketball|San Francisco|72.0|Pacific|51.0|W|10.0
2017-01-19|2016.0|College Basketball|San Francisco|75.0|Portland|50.0|W|11.0
2017-02-02|2016.0|College Basketball|San Francisco|77.0|Pepperdine|56.0|W|12.0
2017-02-04|2016.0|College Basketball|San Francisco|74.0|Loyola Mary|64.0|W|13.0
